情感分数 = 45.979996	بىر=M=بىر ئادەمنىڭ=N=ئادەم قەلبى=N=قەلب تەبىئەت=N=تەبىئەت مۇھەببىتىگە=N=مۇھەببىتى تولغاندا=V=تول دۇنيانى=N=دۇنيا ئاجايىپ=A=ئاجايىپ گۈزەل=A=گۈزەل خۇددى=T=خۇددى قوينى=N=قوي ئىنتايىن=D=ئىنتايىن كەڭ=A=كەڭ جەننەت=N=جەننەت ھېس=N=ھېس قىلىدۇ=V=قىل تاغلارغا=N=تاغ قاراپ=V=قارا ئىرادىسى=N=ئىرادە كۈچىيىدۇ=V=كۈچەي شىلدىرلاپ=V=شىلدىرلا ئاققان=V=ئاق سۈزۈك=A=سۈزۈك سۇلارغا=N=سۇ قاراپ=V=قارا ھېسسىياتى=N=ھېسسىيات ئۇرغۇپ=V=ئۇرغۇ تاشىدۇ=V=تاش كۆپكۆك=A=كۆپكۆك ئاسماندىكى=N=ئاسمان ئاق=A=ئاق بۇلۇت=N=بۇلۇت ۋە=C=ۋە پارلاپ=N=پارلاپ تۇرغان=V=تۇر قۇياشقا=N=قۇياش قاراپ=V=قارا كۆڭلى=N=كۆڭلى يورۇپ=V=يورۇ ئەركىن=A=ئەركىن تەمكىن=A=تەمكىن جۇشقۇن=A=جۇشقۇن ساغلام=A=ساغلام بەھۇزۇرلۇق=A=بەھۇزۇر تۇيغۇغا=N=تۇيغۇ چۆمىدۇ=N=چۆم قەلبىگە=N=قەلبى خىزمەت=N=خىزمەت مۇھەببىتى=N=مۇھەببەت تولغاندا=V=تول بولسا=V=بول خىزمەتداشلىرى=N=خىزمەتداش خۇددى=T=خۇددى يېقىن=A=يېقىن تۇغقانلىرىدەك=N=تۇغقان بىلىنىپ=V=بىل ناھايىتى=D=ناھايىتى ئىجىل=N=ئىجىل ئىجىل=A=ئىجىل ئىناق=A=ئىناق بولغان=V=بول قىزغىن=A=قىزغىن مۇھىتتا=N=مۇھىت بارغانسېرى=V=بار ئىچەكىشىپ=V=ئىچەكىشىپ جانلىنىپ=V=جانلان كېتىدۇ=V=كەت ئەتراپتىكى=N=ئەتراپ ھەممە=P=ھەممە نەرسە=N=نەرسە شۇنداق=P=شۇنداق يېقىملىق=A=يېقىملىق تۇيۇلۇپ=V=تۇي ئۆزىنى=P=ئۆز ئازادە=A=ئازادە يېنىك=A=يېنىك ھېس=N=ھېس قىلىپ=V=قىل راھەت=N=راھەت بۆشۈكىدە=N=بۆشۈك غەمسىز=A=غەمسىز ئەلەيلىنىدۇ=V=ئەلەيلەن
情感分数 = 2.2799997	ئەي=N=ئەي غۇلجا=N=غۇلجا ياشلىرى=N=ياش تەبىئەتكىمۇ=N=تەبىئەت خۇشلۇق=A=خۇشلۇق چىللايدىغان=V=چىللا كۈلكەڭ=N=كۈلكە ناخشاڭ=N=ناخشا قىقاس=N=قىقاس چۇقانلىرىڭ=N=چۇقان بىلەن=R=بىلەن كاۋاكشىغان=V=كاۋاكشى يۈرەكتىمۇ=N=يۈرەك باھار=N=باھار يېشىللىقى=A=يېشىللىق پەيدا=N=پەيدا قىلىسەن=V=قىل
情感分数 = 2.1399999	زالىم=A=زالىم پادىشاھ=N=پادىشاھ دېگەن=V=دە نامى=N=نام بار=A=بار دۈن=N=دۈن تەيمىڭ=N=تەيمىڭ ناھايىتى=D=ناھايىتى كەڭ=A=كەڭ قورساق=N=قورساق ۋە=C=ۋە جاسارەتلىكتەك=A=جاسارەتلىك كۆرۈنەتتى=V=كۆر
情感分数 = 2.0	ئۇلار=P=ئۇلار كۈلكە=N=كۈلكە چاقچاق=N=چاقچاق بىلەن=R=بىلەن ھېلىدىن=N=ھېلى ھېلىغا=N=ھېلى پىيالىلىرىنى=N=پىيالا ئوتتۇرىدا=A=ئوتتۇرا ئولتۇرۇپ=V=ئولتۇر قىمىزنى=N=قىمىز سورۇپ=V=سور قۇيۇپ=V=قۇي بېرىۋاتقان=V=بار كىشىگە=N=كىشى سۇنۇشاتتى=V=سۇن
情感分数 = -2.0	ئاتا=N=ئاتا ئانىلار=N=ئانا بالىلىرىدىن=N=بالا ئەنسىرەپ=V=ئەنسىرە ئەنسىزچىلىككە=A=ئەنسىزچىلىك چۆمدى=V=چۆم
情感分数 = -2.0	بۇنى=P=بۇ كۆرگەن=V=كۆر ئىدرىسخان=N=ئىدرىسخان تۆرەمنىڭ=N=تۆرەم غوجا=N=غوجا ئىشانغا=N=ئىشان ھەسەتخورلۇقى=A=ھەسەتخورلۇق تۇتۇپ=V=تۇت پۈتۈن=A=پۈتۈن يۇرتقا=N=يۇرت قۇشقاچ=N=قۇشقاچ تۇتۇشقا=V=تۇت ئالۋاڭ=N=ئالۋاڭ سالدى=V=سال
情感分数 = 2.0	ئوقۇتقۇچىلارنى=N=ئوقۇتقۇچى ھۆرمەتلەش=V=ھۆرمەتلە پەقەت=D=پەقەت ئوقۇغۇچىلارنىڭلا=N=ئوقۇغۇچى ئىشى=N=ئىش ئەمەس=V=ئەمەس بارلىق=P=بارلىق جەمئىيەت=N=جەمئىيەت ئەزالىرى=N=ئەزا بارلىق=P=بارلىق ئوقۇغۇچىلارنىڭ=N=ئوقۇغۇچى ئاتا=N=ئاتا ئانىلىرى=N=ئانا بولۇپمۇ=C=بولۇپمۇ ھەر=P=ھەر دەرىجىلىك=A=دەرىجىلىك پارتكوم=N=پارتكوم ھۆكۈمەتنىڭ=N=ھۆكۈمەت مەسئۇللىرى=N=مەسئۇل ئوقۇتقۇچىلارنى=N=ئوقۇتقۇچى ھۆرمەتلىشى=V=ھۆرمەتلە كېرەك=A=كېرەك
情感分数 = -2.0	ئۇ=P=ئۇ ئۆزىنىڭ=P=ئۆز نومۇر=N=نومۇر ئالغانلىقىنى=V=ئال ئۇققاندىن=V=ئۇق كېيىن=D=كېيىن ئەتىگەندىن=N=ئەتىگەن كەچكىچە=N=كەچ بۇرۇقتۇم=A=بۇرۇقتۇم بولۇپ=V=بول يۈرىدىغان=V=يۈر ئاخشىمى=N=ئاخشام ئۇخلىيالمايدىغان=V=ئۇخلا ئىككى=M=ئىككى گەپنىڭ=N=گەپ بىرسى=M=بىر بولسىلا=V=بول ئاتا=N=ئاتا ئانىسىغا=N=ئانا چېچىلىدىغان=V=چاچ بولۇپ=V=بول قالغان=V=قال
情感分数 = -2.0	ھەممەيلەن=M=ھەممەيلەن ماھىرەنىڭ=N=ماھىرە چىرايىدا=N=چىراي ئەكس=N=ئەكس ئەتكەن=V=ئەت جىددىيلىك=A=جىددىيلىك پەرىشانلىقنى=A=پەرىشانلىق كۆرۈپ=V=كۆر قولىدىكى=N=قول ئىستاكاننى=N=ئىستاكان ئۈستەلگە=N=ئۈستەل قويۇپ=V=قوي قويىدۇ=V=قوي
情感分数 = -2.0	دولاننىڭ=N=دولان ئېچىنشلىق=A=ئېچىنشلىق تەقدىرى=N=تەقدىر مانا=T=مانا بۇلار=P=بۇ شۇ=P=شۇ پاراڭنىڭ=N=پاراڭ ماۋزۇسى=N=ماۋزۇ ئىدى=V=ئىدى
情感分数 = -2.0	تۇرمۇشنىڭ=N=تۇرمۇش مەنىسىز=A=مەنىسىز بولۇشى=V=بول تەدبىرسىزلىكتىن=A=تەدبىرسىزلىك بولىدۇ=V=بول
情感分数 = 2.0	ئۇنىڭدا=P=ئۇنىڭ يىللاردىن=N=يىل كېيىن=D=كېيىن تۇغۇلغانلارغا=N=تۇغۇلغان خاس=A=خاس قىزغىنلىق=A=قىزغىنلىق ھەم=C=ھەم چىقىشقاقلىق=A=چىقىشقاقلىق بار=A=بار
情感分数 = -2.0	ئۇنىڭ=P=ئۇنىڭ سەرگۈزەشتلىرىنى=N=سەرگۈزەشتە ئاڭلاپ=V=ئاڭلا ئىختىيارسىز=D=ئىختىيارسىز ئاھ=E=ئاھ چەكتىم=V=چەك
情感分数 = 2.0	بىر=M=بىر ئائىلە=N=ئائىلە كىشىلىرى=N=كىشى تاماق=N=تاماق شىرەسىنى=N=شىرە چۆرىدەپ=V=چۆرىدەپ ئورتاق=A=ئورتاق شادلانماقتا=V=شادلان ئۇنىڭ=P=ئۇنىڭ خوتۇنى=N=خوتۇن دېكتورلارنىڭكىدەك=N=دېكتور يېقىملىق=A=يېقىملىق ئاۋازدا=N=ئاۋاز كىتابدىكى=N=كىتاب شېئىرلارنى=N=شېئىر بىر=M=بىر بىر=M=بىر بىرلەپ=N=بىرلەپ دېكلىماتىسيە=V=دېكلىماتىسيە قىلماقتا=V=قىل ئارىلاپ=V=ئارىلا قاراشلىرىنى=N=قاراش سۆزلىمەكتە=V=سۆزلە
情感分数 = -2.0	ياش=N=ياش ئايالنىڭ=N=ئايال غەمخانە=A=غەمخانە قەلبىگە=N=قەلبى شادلىق=N=شادلىق نۇرى=N=نۇرى شۇڭغۇغاندەك=V=شۇڭغۇ بولدى=V=بول دە=T=دە ئېغىر=A=ئېغىر ئۇھ=N=ئۇھ تارتىپ=V=تارت قويۇپ=V=قوي نۇرى=N=نۇرى بالام=N=بالا ناخشىغا=N=ناخشا ئەجەب=D=ئەجەب ئۇستا=A=ئۇستا لېگەننى=N=لېگەن داپ=N=داپ قېلىپ=V=قال ئاۋۇشلىرىچۇ=V=ئاۋۇ تېخى=D=تېخى
情感分数 = -2.0	ئەمما=C=ئەمما دىققەت=N=دىققەت بىلەن=R=بىلەن كۈزەتكەن=V=كۈزەت كىشىلەر=N=كىشى ئۇلارنىڭ=P=ئۇلار ۋۇجۇدىدىكى=N=ۋۇجۇد ئەستايىدىللقىنى=N=ئەستايىدىللىق مەقسىدىگە=N=مەقسەت يەتمىگۈچە=N=يەت توختىمايدىغان=V=توختا ياۋايى=A=ياۋايى كۈچ=N=كۈچ ۋە=C=ۋە يۈرەكنى=N=يۈرەك جىغىلداتقىدەك=A=جىغىلدات قەيسەرلىكنى=A=قەيسەرلىك ھىس=N=ھىس قىلالايىتتى=V=قىل
情感分数 = 2.0	ئۆزىدىكى=P=ئۆز سېھىرىي=A=سېھىرىي كۈچ=N=كۈچ قىزغىنلىق=A=قىزغىنلىق سالاپەت=A=سالاپەت ئەقىللىقلىقى=A=ئەقىللىقلىق بىلەن=C=بىلەن ھەر=P=ھەر دائىم=D=دائىم يات=A=يات جىنىسلىقلارنى=N=جىنىس ئۆزىگە=P=ئۆزى جەلپ=N=جەلپ قىلىدۇ=V=قىل
情感分数 = 2.0	شۇنىڭ=P=شۇنىڭ بىلەن=R=بىلەن بۇ=P=بۇ ياشلىق=N=ياشلىق ئېچىلمىغان=V=ئاچ غۇنچە=N=غۇنچە ئۆكۈنۈش=V=ئۆكۈن ئىچىدە=N=ئىچى بۇ=P=بۇ ئالەم=N=ئالەم بىلەن=R=بىلەن ۋىدالاشتى=V=ۋىدالاش
情感分数 = 2.0	توپىنىڭ=N=توپ ئارىسىدا=N=ئارا كۈلكە=N=كۈلكە كۆتۈرۈلدى=V=كۆتۈر
情感分数 = 2.0	ئۇلارنىڭ=P=ئۇلار ۋۇجۇدىدا=N=ۋۇجۇد ئاللا=N=ئاللا بارلىق=P=بارلىق ئۇيغۇر=N=ئۇيغۇر دېھقان=N=دېھقان قەۋمى=N=قەۋم ئۈچۈن=C=ئۈچۈن ئاتا=N=ئاتا قىلغان=V=قىل ساپدىللىق=N=ساپدىللىق ئاقكۆڭۈللۈك=A=ئاقكۆڭۈللۈك جانپىدالىق=A=جانپىدالىق تەقۋالىق=A=تەقۋالىق ساددىلىق=A=ساددىلىق
情感分数 = 2.0	ئۇ=P=ئۇ جاينى=N=جاي ئاپتوۋۇزلارنىڭ=N=ئاپتوۋۇز بېنزىن=N=بېنزىن پۇرىقى=N=پۇراق بىر=M=بىر ئالغان=V=ئال ئەمما=C=ئەمما بۇ=P=بۇ ئوغۇللارنىڭ=N=ئوغۇل خىيالىغا=N=خىيال كەلمىگەندەك=V=كەل يەنىلا=D=يەنىلا كۈلكە=N=كۈلكە چاقچاقلار=N=چاقچاق بىلەن=R=بىلەن بەنت=N=بەنت ئىدى=V=ئىدى
情感分数 = -2.0	سىيىت=N=سىيىت قارىنىڭ=N=قارى جۈرئەتسىزلىكى=A=جۈرئەتسىزلىك قاچان=P=قاچان تۈگەر=V=تۈگەر ئۇ=P=ئۇ ئەزەلدىن=D=ئەزەلدىن زۆھرەنىڭ=N=زۆھرە قولىنى=N=قول تۇتۇشقىمۇ=V=تۇتۇش جۈرئەت=N=جۈرئەت قىلالمىغان=V=قىل يەردە=N=يەر باشقىسىغا=P=باشقا جۈرئەت=N=جۈرئەت قىلالامدۇ=V=قىل ؟=N=؟
情感分数 = -2.0	بىزدە=P=بىز تەشكىلچانلىقمۇ=A=تەشكىلچانلىق يوق=V=يوق
情感分数 = 2.0	باشقا=A=باشقا ئۈستەللەردىمۇ=N=ئۈستەل گاۋشىڭ=N=گاۋشىڭ بىلەن=R=بىلەن كۈلكە=N=كۈلكە ئاۋازلىرى=N=ئاۋاز ياڭراپ=V=ياڭرا تۇراتتى=V=تۇر
情感分数 = 2.0	قارىغۇچىلىكىڭىز=A=قارىغۇچىلىك باركەن=A=بار زىيەك=N=زىيەك تەلەيلىك=A=تەلەيلىك !=N=!
情感分数 = -2.0	توي=N=توي قىلىپ=V=قىل بىر=M=بىر يىلدىن=N=يىل كىيىن=D=كىيىن ئايالىم=N=ئايال ماڭا=P=ماڭا بۇدرۇققىنا=A=بۇدرۇققىنا ئوغۇلدىن=A=ئوغۇل بىرنى=M=بىر تۇغۇپ=V=تۇغ بەردى=V=بەر
情感分数 = 2.0	ئالىم=N=ئالىم ئۇنچە=P=ئۇنچە جۈرئەتسىزلەردىن=A=جۈرئەتسىز ئەمەس=V=ئەمەس ئىدى=V=ئىد ئۇ=P=ئۇ جىمجىتلىقنى=A=جىمجىتلىق بۇزدى=V=بۇز
情感分数 = -2.0	ئۇخلىساممۇ=N=ئۇخلىسا ئەندىشە=N=ئەندىشە ئىچىدە=N=ئىچى دادام=N=دادا ئالدىمدا=N=ئالد پەيدا=N=پەيدا بولاتتى=V=بول
情感分数 = -2.0	مومام=N=موما مەندىن=P=مەن ئايرىلىشقا=V=ئايرىل مېنىڭ=P=مېنىڭ يۈزىنى=N=يۈزى كۆرەلمەسلىكىمدىن=V=كۆر ئەنسىرەپ=V=ئەنسىرە ياش=N=ياش تۆككەنمىدۇ=V=تۆككەن ؟=N=؟
情感分数 = -2.0	كۆپچىلىكنىڭ=N=كۆپچىلىك ئالدىدا=N=ئالدىدا ئوسال=A=ئوسال ئەھۋالدا=N=ئەھۋال قالغان=V=قال جاڭ=N=جاڭ لىۋېن=N=لىۋېن خىجىللىقتا=A=خىجىللىق كۆزىگە=N=كۆز ياش=N=ياش ئالدى=N=ئال
情感分数 = 2.0	مەن=P=مەن زىياۋۇدۇندىنمۇ=N=زىياۋۇدۇن تەلەيلىك=A=تەلەيلىك
情感分数 = 2.0	دىدى=V=دە نادىرە=N=نادىرە مەسخىرەلىك=A=مەسخىرەلىك كۈلۈپ=V=كۈل
情感分数 = -2.0	يىلدىن=N=يىل كېيىنكى=A=كېيىنكى بۈگۈنكى=A=بۈگۈنكى كۈندە=N=كۈندە ئۆزۈمنىڭ=P=ئۆز جۈرئەتسىزلىكىدىن=A=جۈرئەتسىزلىك خىجىل=N=خىجىل بولۇۋاتىمەن=V=بول
情感分数 = 2.0	شۇنىڭ=P=شۇنىڭ بىلەن=R=بىلەن گەپ=N=گەپ تۈگىدى=V=تۈگە ئەتىسى=N=ئەتە ئەلچىلەر=N=ئەلچى خۇشال=A=خۇشال خۇرام=N=خۇرام قايتىشتى=V=قايت
情感分数 = 2.0	جاڭجۇڭ=N=جاڭجۇڭ جانابلىرىغا=N=جاناب مەلۇمكى=A=مەلۇمكى ئەلاچى=A=ئەلاچى ئوقۇغۇچىنى=N=ئوقۇغۇچى ئوقۇتقۇچىلارنىڭ=N=ئوقۇتقۇچى ھەممىسى=P=ھەممە ياخشى=A=ياخشى كۆرىدۇ=V=كۆر
情感分数 = -2.0	ئۇنىڭ=C=ئۇنىڭ بۇ=P=بۇ ھالىتى=N=ھالات ليۇ=N=ليۇ نەنفىڭنى=N=نەنفىڭ ۋەسۋەسىگە=A=ۋەسۋەسە سېلىپ=V=سال قويدى=V=قوي
情感分数 = 2.0	كۆڭۈللىرىنىڭ=N=كۆڭۈل ئىدىتسىزلىقى=A=ئىدىتسىزلىق پېقىرغا=N=پېقىر ئايان=A=ئايان
情感分数 = -2.0	بىراق=A=بىراق ئۆزىنى=P=ئۆز دەرھال=A=دەرھال تۇتۇۋېلىپ=V=تۇت ھارۋىكەشنى=N=ھارۋىكەش غەزەپ=A=غەزەپ بىلەن=R=بىلەن كاچاتلاشقا=V=كاچاتلا باشلىدى=V=باشلا
情感分数 = 2.0	چەبدەس=A=چەبدەس يىگىتلەر=N=يىگىت لېگەن=N=لېگەن تاۋاقلارنى=N=تاۋاق كۆتۈرۈشۈپ=V=كۆتۈر يۈگۈرۈشۈپ=V=يۈگۈر يۈرمەكتە=V=يۈر
情感分数 = 1.9799995	گۈلنار=N=گۈلنار قايرىلىپ=V=قايرى تاھىرغا=N=تاھىر قارايدۇ=V=قارا تاھىر=N=تاھىر پىشقان=A=پىشقان دېھقان=N=دېھقان يىگىتلىرىگە=N=يىگىت خاس=A=خاس شىجائەت=A=شىجائەت بىلەن=R=بىلەن كەتمەننى=N=كەتمەن ئوينىتىپ=V=ئوينا چۈنەكنى=N=چۈنەك يۇمشاتماقتا=V=يۇمشات يولدىشىغا=N=يولداش ھەۋەس=N=ھەۋەس بىلەن=R=بىلەن قاراپ=V=قارا تۇرغان=V=تۇر گۈلنارنىڭ=N=گۈلنار چىرايىدا=N=چىراي زوقلىنىش=V=زوقلان ۋە=C=ۋە ئىپتىخارلىق=A=ئىپتىخارلىق كۈلكىسى=N=كۈلكە ئەكس=N=ئەكس ئېتىدۇ=V=ئەت ئۇلاردىن=P=ئۇلار يىراقتا=A=يىراق ئۆز=P=ئۆز يېرىگە=N=يەر ئىشلەۋاتقانلارنىڭ=V=ئىشلە ناخشىسى=N=ناخشا ئاڭلىنىپ=V=ئاڭلا تۇرىدۇئەگمە=N=تۇرىدۇئەگمە قاشلار=N=قاش ئاستىدىكى=N=ئاستى يوغان=A=يوغان قاتلىرى=N=قات يارىشىملىق=A=يارىشىملىق كۆزلىرىدە=N=كۆز ئۆز=P=ئۆز ئۆزىدىن=P=ئۆز زوقلىنىش=V=زوقلان ھېسسىنىڭ=N=ھېس ئۇچقۇنلىرى=N=ئۇچقۇن چاچراپ=V=چاچرا تۇراتتى=V=تۇر
情感分数 = -1.8600001	خېبىي=N=خېبىي ئۆلكىسىنىڭ=N=ئۆلكە چېڭدىن=N=چې ۋىلايىتى=N=ۋىلايەت سېمنتال=N=سېمنتال كالىسى=N=كالا بىلەن=R=بىلەن يەرلىك=A=يەرلىك كالا=N=كالا ئوتتۇرىسىدا=A=ئوتتۇرا يۇتقۇزۇشلۇق=A=يۇتقۇزۇشلۇق مېتىسلاشتۇرۇش=V=مېتسلاش ئېلىپ=V=ئال بېرىپ=V=بار نەسىل=N=نەسىل ياخشىلاشتا=V=ياخشى كۆڭلىدىكىدەك=A=كۆڭلىدىكىدەك نەتىجىگە=N=نەتىجە ئېرىشكەن=V=ئېرىش
情感分数 = -1.8600001	پادىشاھىڭلار=N=پادىشاھ قارىماققا=V=قارا جەسۇر=A=جەسۇر كۆرۈنسىمۇ=V=كۆر كۆزلىرىدىن=N=كۆز ئىرادىسىزلىكى=A=ئىرادىسىزلىك پاراسەتسىزلىكى=A=پاراسەتسىزلىك چىقىپ=V=چىق تۇرىدىكەن=V=تۇر
情感分数 = -1.8600001	بىزنىڭ=P=بىز سىنىپنىڭ=N=سىنىپ ساراڭ=A=ساراڭ قىزلىرىمۇ=N=قىز تازا=D=تازا قار=N=قار ياققان=V=ياق كۈنلەردە=N=كۈن توختىماي=V=توختا يەيدۇ=V=يە شۇنىڭغا=P=شۇنىڭ قاراپ=V=قارا قىزلارنى=N=قىز قىشتا=N=قىش شۆگاۋ=N=شۆگاۋ يىيىشكە=N=يىيىش ئامراقمىكىن=A=ئامراق دەيمەنغۇ=V=دەي
情感分数 = -1.8600001	ھالبۇكى=C=ھالبۇكى بەزى=P=بەزى ساپاسىزلار=A=ساپاسىز ئانچىكى=N=ئانچىكى تالاش=N=تالاش تارتىشلاردىمۇ=N=تارتىش ئۆزىنى=P=ئۆز تۇتۇۋېلىشنى=V=تۇت بىلمەيدۇ=V=بىل ئاغزىغا=N=ئاغزى كەلگەننى=V=كەل بوغۇزىغا=N=بوغۇز يۇتماي=V=يۇت ئادەم=N=ئادەم بار=A=بار بار=A=بار يوق=A=يوق دېمەستىن=V=دە ھايا=N=ھايا نۇمۇسنى=N=نۇمۇس قايرىپ=V=قايرى قويۇپ=V=قوي ئاغزىنى=N=ئاغزى بولۇشىغا=V=بول قويۇۋېتىپ=V=قوي قارشى=A=قارشى تەرەپنىڭ=N=تەرەپ چاۋىسىنى=N=چاۋا چىتقا=N=چىت يېيىشقا=N=يېيىش ئۇرۇنىدۇ=V=ئۇرۇن
情感分数 = -1.8600001	ئۇ=Y=ئۇ ئۆز=P=ئۆز دۈشمەنلىرى=N=دۈشمەن بىلەن=R=بىلەن تىغمۇتىغ=A=تىغمۇتىغ ئېلىشىپ=V=ئېلىش خەلقنى=N=خەلق غەلىبە=N=غەلىبە خۇشاللىقىدىن=A=خۇشاللىق بەھرىمەن=A=بەھرىمەن قىلغۇسى=V=قىل
情感分数 = -1.855	ئۇ=P=ئۇ باي=N=باي بالىسى=N=بالا بولغىنى=V=بول بىلەن=C=بىلەن نۇرغۇن=A=نۇرغۇن ئارمانلىرىغا=N=ئارمان يېتەلمىگەن=V=يەت نۇرغۇن=A=نۇرغۇن ھەسرەتلىك=A=ھەسرەتلىك خاتىرىلىرى=N=خاتىرە ھازىرمۇ=D=ھازىر ئۇنىڭ=P=ئۇنىڭ قەلب=N=قەلب جاراھىتى=A=جاراھەت بولۇپ=V=بول دەۋاسىز=A=دەۋاسىز تۇرماقتا=V=تۇر
情感分数 = -1.7200003	ئۇ=P=ئۇ بىر=M=بىر تەرەپتىن=N=تەرەپ بۇ=P=بۇ قىزىنىڭ=N=قىز ئەقىللىق=A=ئەقىللىق ھەم=C=ھەم چىرايلىقلىقىغا=A=چىرايلىق قاراپ=V=قارا سۆيۈنسە=V=سۆي يەنە=D=يەنە بىر=M=بىر تەرەپتىن=N=تەرەپ قىز=N=قىز بالا=N=بالا دېگەن=V=دە مىڭ=M=مىڭ قىلغان=V=قىل بىلەن=C=بىلەن ياتنىڭ=A=يات كىشىسى=N=كىشى ئىزىمنى=N=ئىز بېسىپ=V=باس چىرىغىمنى=N=چىراغ ياقىدىغان=V=ياق ئوغۇل=N=ئوغۇل پەرزەنت=N=پەرزەنت كۆرمەي=V=كۆر ئۆتىدىغان=V=ئۆت ئوخشايمەن=V=ئوخشا دەپ=V=دە ھەسرەت=A=ھەسرەت چېكەتتى=V=چەك
情感分数 = -1.72	سېنىڭ=P=سىنىڭ نىيىتىڭنىڭ=N=نىيەت يامانلىقىنى=A=يامانلىق بۇرۇنلا=D=بۇرۇن بىلگەنىدىم=V=بىلگەن ئېسىت=E=ئېسىت ساڭا=P=ساڭا قىلغان=V=قىل ئەقىدەم=N=ئەقىدە ساڭا=P=ساڭا بېغىشلىغان=V=بېغىشلا مۇھەببىتىم=N=مۇھەببەت !=N=!
情感分数 = -1.5699999	گۇمانخورلۇق=A=گۇمانخور باشقىلارغا=P=باشقا ئىشەنمەسلىك=V=ئىشەن بۇ=P=بۇ خىل=N=خىل ئادەملەرگە=N=ئادەملەر مىجەز=N=مىجەز بولۇپ=V=بول سىڭگەن=V=سىڭ بولىدۇ=V=بول
情感分数 = -1.5	بىراق=C=بىراق مەندە=P=مەن ئۇنىڭغا=P=ئۇنىڭ نىسبەتەن=D=نىسبەتەن مۇھەببەت=N=مۇھەببەت ئەمەس=V=ئەمەس نەپىرەتلا=N=نەپىرەت قالدى=V=قال
情感分数 = -1.5	ئۆزىنىڭ=P=ئۆز ئەڭ=D=ئەڭ ياخشى=A=ياخشى گېنېراللىرىدىن=N=گېنېرال گۇمانلىنىپ=V=گۇمان ئۇلارنى=P=ئۇلار تۈرمىگە=N=تۈرمە سېلىپ=V=سال بولغاچقا=V=بول ھازىر=D=ھازىر ئۇ=P=ئۇ ئۆزىنىڭ=N=ئۆز ئەسكەرلىرىگىمۇ=N=ئەسكەر ئىشەنمەيدۇ=V=ئىشەن
情感分数 = -1.4350002	يەنە=D=يەنە ئاياللاردىكى=N=ئايال ساپاسىزلىق=N=ساپاسىز ئارقىلىق=R=ئارقىلىق ئەۋلاتلارنىڭ=N=ئەۋلات ئەڭ=D=ئەڭ مۇھۇم=A=مۇھىم تەربىيىسى=N=تەربىيە بولغان=V=بول دەسلەپكى=N=دەسلەپكى باسقۇچتىكى=N=باسقۇچ ئائىلىۋى=A=ئائىلىۋى تەربىيىنى=N=تەربيە بەربات=A=بەربات قىلىشى=V=قىل مۇمكىن=A=مۇمكىن
情感分数 = -1.4300001	دىيانەتسىز=A=دىيانەتسىز ۋە=C=ۋە بەدخۇلق=A=بەدخۇلق ئايالنىڭ=N=ئايال چېھرە=N=چېھرە گۈزەللىكى=N=گۈزەللىك ئۇنى=P=ئۇ پاھىشىلىككە=A=پاھىشىلىك يېتەكلىشى=N=يېتەكلەش مۇمكىن=A=مۇمكىن
情感分数 = -1.4300001	مەن=P=مەن خىجىلچىلىقتىن=A=خىجىلچىلىق بىشىمنىمۇ=N=باش كۆترەلمىدىم=V=كۆتۈر
情感分数 = -1.4300001	ئەر=N=ئەر ئايال=N=ئايال ئىككىسى=M=ئىككىسى تەڭلا=A=تەڭ گاڭگىراشتى=V=گاڭگىراش
情感分数 = -1.4300001	مېنىڭچە=P=مەن تەشكىلچانلىقى=N=تەشكىلچانلىق ۋە=C=ۋە ئۇيۇشقاقلىقى=N=ئۇيۇشقاقلىق يوق=V=يوق خەلقتە=N=خەلق
情感分数 = -1.4300001	ئۇ=P=ئۇ يەردە=N=يەر مۇنۇ=P=مۇنۇ غۇلجا=N=غۇلجا شەھىرىنىڭ=N=شەھەر ئەكسىچە=C=ئەكسىچە قاباھەت=A=قاباھەت ئەۋجىگە=N=ئەۋج ئۆرلىمەكتە=V=ئۆرلە ئىدى=V=ئىد
情感分数 = -1.4300001	دەرۋەقە=T=دەرۋەقە بۇنىڭدا=P=بۇنىڭ قورقۇشمۇ=V=قورق بار=A=بار ئىدى=V=ئىدى
情感分数 = -1.4300001	لى=N=لى جىننىڭ=N=جىن چىرايلىقلىقى=N=چىرايلىق مىجەزىنىڭ=N=مىجەز ئوچۇقلۇقى=N=ئوچۇقلۇق جىمىغۇر=A=جىمىغۇر جۇ=N=جۇ خاۋغا=N=خاۋ تەسىر=N=تەسىر قىلىپ=V=قىل كومپيۇتېر=N=كومپيۇتېر ئويۇنلىرىغا=N=ئويۇن ئىلگىرىكىدەك=A=ئىلگىرىكى كىرىشىپ=V=كىر كەتمەيدىغان=V=كەت بولىدۇ=V=بول
情感分数 = -1.4300001	ئېتىزدىن=N=ئېتىز بوشىسا=V=بوشىسا ئۆينىڭ=N=ئۆي تەشۋىشى=N=تەشۋىش
情感分数 = -1.4300001	ياۋاشلىق=N=ياۋاشلىق ئەيىب=N=ئەيىب ئەمەس=V=ئەمەس ئىقتىدارسىزلىق=N=ئىقتىدارسىز ئەيىب=N=ئەيىب
情感分数 = -1.4300001	ساختا=A=ساختا يالغان=A=يالغان سەمىمىي=A=سەمىمىي سادىق=A=سادىق دېگەنلەرگە=V=دە مەن=P=مەن ئىشەنمەيمەن=V=ئىشەن
